55746,"2016-11-26 00:00:00",Liverpool,Sunderland,8650,8472,"2016-11-27 00:00:00",1.17,8.5,19.0,1.17,7.5,15.5,1.2,6.5,15.0,1.17,8.0,17.0,1.19,8.68,16.06,1.2,7.0,17.0,1.19,9.0,15.0,1.18,8.0,18.0
55755,"2016-09-16 00:00:00",Chelsea,Liverpool,8455,8650,"2016-09-18 00:00:00",2.25,3.5,3.4,2.25,3.5,3.3,2.3,3.3,3.15,2.25,3.5,3.3,2.28,3.49,3.4,2.3,3.4,3.4,2.19,3.59,3.52,2.3,3.5,3.3
55773,"2017-01-21 00:00:00","Crystal Palace",Everton,9826,8668,"2017-01-22 00:00:00",3.25,3.4,2.38,3.0,3.4,2.35,3.3,3.35,2.2,3.1,3.4,2.4,3.19,3.45,2.4,3.2,3.2,2.4,3.02,3.31,2.58,3.2,3.4,2.4
55781,"2017-02-11 00:00:00",Middlesbrough,Everton,8549,8668,"2017-02-13 00:00:00",3.9,3.3,2.15,3.7,3.3,2.1,3.7,3.35,2.05,3.6,3.2,2.1,3.8,3.35,2.18,3.6,3.2,2.2,3.89,3.33,2.16,3.75,3.3,2.2
55788,"2017-02-11 00:00:00",Sunderland,Southampton,8472,8466,"2017-02-13 00:00:00",3.9,3.4,2.1,3.7,3.4,2.05,3.3,3.35,2.2,3.6,3.4,2.0,3.92,3.54,2.07,3.8,3.3,2.1,3.81,3.6,2.08,3.8,3.5,2.1
55794,"2018-04-21 00:00:00",Watford,"Crystal Palace",9817,9826,"2018-04-21 00:00:00",2.89,3.39,2.54,2.95,3.2,2.5,2.75,3.25,2.6,2.9,3.25,2.4,2.96,3.44,2.55,2.88,3.25,2.6,3.1,3.35,2.5,3.0,3.4,2.55
55796,"2018-05-09 00:00:00",Chelsea,Huddersfield,8455,9796,"2018-05-06 00:00:00",1.16,8.5,19.0,1.18,7.25,15.5,1.17,7.5,15.0,1.18,6.5,19.0,1.19,7.77,20.17,1.17,8.0,17.0,1.25,6.0,15.25,1.2,7.0,19.0
55801,"2018-04-14 00:00:00","Crystal Palace",Brighton,9826,10204,"2018-04-14 00:00:00",1.9,3.5,4.75,1.9,3.4,4.33,1.95,3.45,3.95,1.85,3.3,4.5,1.91,3.56,4.64,1.91,3.2,4.8,1.89,3.51,4.82,1.85,3.5,5.0
55802,"2018-04-14 00:00:00",Liverpool,Bournemouth,8650,8678,"2018-04-14 00:00:00",1.25,7.0,12.0,1.25,6.25,11.5,1.25,6.0,11.0,1.22,6.5,13.0,1.25,7.15,12.89,1.25,6.0,13.0,1.24,7.3,13.5,1.25,7.0,13.0
55808,"2018-04-07 00:00:00",Brighton,Huddersfield,10204,9796,"2018-04-07 00:00:00",1.85,3.5,5.0,1.85,3.4,4.75,1.83,3.6,4.3,1.83,3.25,4.6,1.88,3.48,4.95,1.85,3.3,5.0,1.76,3.7,5.46,1.85,3.4,5.2
55810,"2017-12-28 00:00:00","Crystal Palace",Arsenal,9826,9825,"2017-12-28 00:00:00",4.5,4.0,1.8,4.5,3.8,1.78,4.8,3.6,1.75,4.25,3.8,1.75,4.54,4.0,1.8,4.8,3.8,1.75,4.82,4.33,1.72,4.5,4.0,1.8
55811,"2017-12-26 00:00:00",Chelsea,Brighton,8455,10204,"2017-12-26 00:00:00",1.19,7.5,17.0,1.18,7.0,17.0,1.2,6.5,15.0,1.2,6.5,17.0,1.21,7.25,17.45,1.2,7.0,15.0,1.17,8.4,21.5,1.2,7.0,20.0
55818,"2017-12-17 00:00:00",Bournemouth,Liverpool,8678,8650,"2017-12-17 00:00:00",6.5,4.5,1.53,6.25,4.6,1.48,6.2,4.0,1.55,6.0,4.33,1.5,6.65,4.81,1.51,6.0,4.5,1.53,7.35,5.25,1.44,6.5,4.6,1.5
55819,"2018-02-11 00:00:00",Southampton,Liverpool,8466,8650,"2018-02-11 00:00:00",4.2,3.79,1.8,4.25,3.8,1.8,4.3,3.5,1.85,4.25,3.75,1.75,4.75,3.93,1.8,4.33,3.8,1.75,5.18,4.05,1.72,4.6,4.0,1.8
55821,"2018-02-11 00:00:00",Huddersfield,Bournemouth,9796,8678,"2018-02-10 00:00:00",3.25,3.2,2.25,3.4,3.1,2.3,2.65,3.3,2.65,3.2,3.1,2.35,3.3,3.22,2.46,3.25,3.1,2.3,3.14,3.39,2.45,3.4,3.2,2.38
55825,"2017-10-22 00:00:00",Everton,Arsenal,8668,9825,"2017-10-21 00:00:00",3.79,3.6,2.04,3.9,3.6,1.95,3.8,3.4,2.0,3.6,3.5,2.0,3.84,3.71,2.04,4.0,3.3,2.05,4.7,3.88,1.82,4.0,3.6,2.0
55830,"2017-11-05 00:00:00",Everton,Watford,8668,9817,"2017-11-05 00:00:00",2.2,3.39,3.6,2.1,3.4,3.6,2.1,3.4,3.5,2.15,3.25,3.4,2.21,3.38,3.67,2.15,3.3,3.6,2.27,3.3,3.61,2.15,3.4,3.7
55835,"2017-10-01 00:00:00",Arsenal,Brighton,9825,10204,"2017-09-30 00:00:00",1.2,6.5,13.0,1.22,6.0,12.0,1.25,6.5,10.0,1.25,5.8,13.0,1.27,6.65,12.35,1.22,6.0,13.0,1.26,6.65,13.5,1.25,6.5,12.0
55836,"2017-10-01 00:00:00",Everton,Burnley,8668,8191,"2017-10-01 00:00:00",1.67,3.6,5.75,1.62,3.7,5.5,1.7,3.7,5.0,1.67,3.6,5.5,1.68,3.81,6.2,1.62,3.6,6.0,1.71,3.77,5.75,1.67,3.75,6.0
55839,"2018-03-04 00:00:00",Brighton,Arsenal,10204,9825,"2018-03-03 00:00:00",4.2,3.79,1.9,4.1,3.7,1.85,4.4,3.7,1.8,3.8,3.5,1.91,4.04,3.7,1.99,4.0,3.75,1.91,4.25,3.7,1.94,4.0,3.7,2.0
55844,"2017-12-10 00:00:00",Liverpool,Everton,8650,8668,"2017-12-10 00:00:00",1.3,6.0,11.0,1.3,5.5,10.0,1.4,5.0,7.0,1.28,5.5,11.0,1.29,6.28,11.6,1.3,5.0,10.0,1.37,5.25,9.95,1.29,6.0,10.0
55846,"2017-12-09 00:00:00",Burnley,Watford,8191,9817,"2017-12-09 00:00:00",2.6,3.25,3.0,2.45,3.2,3.0,2.4,3.2,3.05,2.5,3.1,3.0,2.62,3.26,3.03,2.5,3.2,2.88,2.85,3.23,2.78,2.6,3.2,3.1
